BAD,LOAN,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC_missing,DEBTINC_median,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,12600,77578.0,19.0,0,0,210.0,0,15,0,23.915614881,1,0,0,0,0,1,0,0
0,12600,113900.0,17.0,0,2,194.0,1,16,0,36.414572822,1,0,0,0,1,0,0,0
0,12600,198602.0,0.0,0,1,345.0,0,16,0,39.483820073,0,1,0,1,0,0,0,0
1,12600,110400.0,0.7,1,1,89.0,2,27,1,34.818261819,1,0,0,0,1,0,0,0
1,12600,86209.0,2.0,0,0,118.0,0,14,0,36.051487179,1,0,0,0,0,1,0,0
0,12600,103426.0,9.0,0,0,202.0,0,20,0,18.347529385,1,0,0,0,1,0,0,0
0,12600,127384.0,2.0,0,0,129.0,0,25,0,34.479454764,1,0,0,0,1,0,0,0
0,12600,41299.0,10.0,1,1,170.0,7,29,0,37.802669594,1,0,0,0,1,0,0,0
0,12600,37882.0,8.8,0,0,87.0,2,12,1,34.818261819,0,1,0,0,1,0,0,0
1,12600,65000.0,5.0,1,0,59.0,7,23,1,34.818261819,1,0,0,0,1,0,0,0
0,12600,77141.0,13.0,0,0,266.0,0,26,0,27.007872196,1,0,0,0,1,0,0,0
0,12600,74307.0,29.0,1,2,199.0,0,23,0,36.837741045,0,1,0,0,1,0,0,0
0,12600,72189.0,30.0,0,3,198.0,0,23,0,35.794259842,0,1,0,0,1,0,0,0
0,12600,138649.0,14.0,0,0,138.0,4,22,0,34.598727401,0,1,0,0,0,1,0,0
0,12600,97094.0,2.0,0,0,116.0,1,32,0,40.845246192,1,0,0,0,1,0,0,0
0,12600,107186.0,21.0,0,0,129.0,4,24,0,28.723017625,0,1,0,0,1,0,0,0
0,12600,59874.0,22.0,0,0,114.0,0,23,0,38.682676037,0,1,0,0,1,0,0,0
0,12600,94236.0,11.0,0,0,165.0,5,21,0,39.52570494,1,0,0,0,1,0,0,0
0,12600,67896.0,3.0,0,0,190.0,1,17,0,29.266317175,1,0,1,0,0,0,0,0
0,12700,230920.0,10.0,0,0,243.0,0,22,0,29.801627319,0,1,0,0,0,1,0,0
0,12700,91004.0,20.0,0,0,228.0,10,23,0,34.464302149,1,0,1,0,0,0,0,0
0,12700,176467.0,7.0,0,0,192.0,1,55,0,33.902320006,0,1,0,1,0,0,0,0
0,12700,48362.0,9.0,0,0,80.0,0,4,0,36.020607901,0,1,0,0,1,0,0,0
0,12700,83604.0,6.0,2,3,190.0,3,29,0,37.368560459,1,0,0,1,0,0,0,0
0,12700,41396.0,0.0,0,0,303.0,1,8,0,27.989466591,0,1,0,0,1,0,0,0
0,12700,107590.0,5.0,0,0,78.0,2,14,0,33.581116502,1,0,0,0,1,0,0,0
1,12700,47387.0,2.0,0,0,164.0,0,36,0,38.874158603,1,0,0,0,0,1,0,0
0,12700,124116.0,2.0,0,0,137.0,0,25,0,31.603100931,1,0,0,0,1,0,0,0
0,12700,82594.0,13.0,0,0,105.0,0,23,0,36.700445544,1,0,0,1,0,0,0,0
0,12700,58714.0,29.0,0,0,231.0,0,19,0,20.637917598,1,0,0,0,1,0,0,0
0,12700,38577.0,16.0,0,0,72.0,0,9,0,31.605665455,0,1,1,0,0,0,0,0
0,12700,98436.0,7.0,0,1,148.0,0,34,0,33.463697469,0,1,0,0,0,1,0,0
0,12700,201245.0,0.0,0,1,341.0,0,15,0,40.168827023,0,1,0,1,0,0,0,0
0,12700,73541.0,1.0,0,0,158.0,2,35,0,41.651691707,1,0,0,0,0,1,0,0
0,12700,101989.0,9.0,2,0,215.0,1,29,0,29.306071113,1,0,0,0,0,1,0,0
0,12700,121416.0,14.0,0,0,250.0,0,16,0,35.287166428,1,0,0,1,0,0,0,0
0,12700,93741.0,0.0,0,0,38.0,1,3,0,42.109347732,1,0,0,0,1,0,0,0
0,12700,104220.0,10.0,0,0,165.0,0,13,0,37.539963363,1,0,0,1,0,0,0,0
0,12700,64842.0,0.0,1,0,192.0,2,13,0,26.54684008,1,0,0,0,1,0,0,0
0,12700,65969.0,7.0,1,1,347.0,0,22,0,13.347212679,0,1,0,0,1,0,0,0
0,12700,88690.0,0.0,0,0,129.0,3,11,0,37.838273531,1,0,0,0,1,0,0,0
0,12700,82567.0,3.0,0,1,185.0,0,13,0,27.390380405,0,1,0,0,1,0,0,0
0,12700,83010.0,1.0,0,0,125.0,3,11,0,35.999610723,1,0,0,0,1,0,0,0
0,12700,183244.0,7.0,1,1,210.0,4,26,0,43.768191776,1,0,0,0,0,1,0,0
0,12700,129752.0,8.0,0,0,181.0,2,32,0,29.466721027,0,1,0,0,0,1,0,0
0,12700,53511.0,23.0,0,0,137.0,0,22,0,39.431663733,0,1,0,0,1,0,0,0
0,12800,114619.0,2.0,0,0,142.0,0,22,0,35.949877053,0,1,0,1,0,0,0,0
0,12800,92423.0,27.0,0,0,170.0,1,14,0,41.232162564,0,1,0,1,0,0,0,0
0,12800,210072.0,1.0,0,0,137.0,1,14,0,27.124889306,0,1,0,0,0,1,0,0
0,12800,62906.0,3.0,0,0,176.0,1,16,0,28.648185714,1,0,1,0,0,0,0,0
0,12800,70078.0,9.0,0,0,241.0,0,17,0,31.754053954,1,0,0,0,1,0,0,0
0,12800,78392.0,0.0,0,1,196.0,0,13,0,27.337441385,0,1,0,0,1,0,0,0
1,12800,72172.0,20.0,0,0,162.0,0,16,0,37.51836575,1,0,0,0,1,0,0,0
0,12800,113073.0,17.0,0,1,197.0,1,15,0,39.467588446,1,0,0,0,1,0,0,0
0,12800,103213.0,10.0,0,0,202.0,0,20,0,19.557272829,1,0,0,0,1,0,0,0
0,12800,89235.5,7.0,0,0,180.0,1,21,0,25.132448542,1,0,0,0,1,0,0,0
0,12800,89235.5,7.0,0,0,180.0,1,21,0,24.659670477,1,0,0,0,1,0,0,0
0,12800,227737.0,11.0,0,0,225.0,0,22,0,31.12184071,0,1,0,0,0,1,0,0
1,12800,83828.0,13.0,0,0,132.0,0,16,0,23.477426284,1,0,0,0,1,0,0,0
1,12800,100333.0,11.0,0,1,80.0,4,29,0,42.319370392,1,0,1,0,0,0,0,0
0,12800,78660.0,3.0,0,1,160.0,1,34,0,30.010909605,1,0,0,0,1,0,0,0
0,12800,65311.0,0.0,1,0,261.0,0,21,0,29.516289851,1,0,0,0,1,0,0,0
1,12800,68000.0,6.0,0,0,180.0,1,21,1,34.818261819,0,1,0,0,0,1,0,0
1,12800,124500.0,7.0,1,0,204.0,2,40,1,34.818261819,1,0,0,0,0,0,1,0
0,12800,95007.0,6.0,0,0,141.0,2,26,0,42.153616933,1,0,1,0,0,0,0,0
0,12800,87002.0,13.0,0,0,140.0,0,24,0,37.531077087,1,0,0,1,0,0,0,0
0,12800,48309.0,23.0,0,0,265.0,0,20,0,28.493861936,0,1,0,1,0,0,0,0
0,12800,62531.0,4.0,0,0,184.0,0,13,0,26.100802572,1,0,0,0,1,0,0,0
0,12800,51123.0,23.0,0,1,128.0,0,22,0,39.389594605,0,1,0,0,1,0,0,0
1,12800,83989.0,9.0,1,3,116.0,2,24,0,43.572307509,1,0,0,1,0,0,0,0
0,12800,114331.0,12.0,0,0,176.0,0,26,0,34.747185039,1,0,0,0,1,0,0,0
0,12800,87256.0,26.0,0,0,167.0,1,14,0,40.376137593,0,1,0,1,0,0,0,0
0,12800,105289.0,8.0,0,0,152.0,0,35,0,31.210704737,0,1,0,0,0,1,0,0
0,12800,97616.0,6.0,0,0,126.0,2,27,0,39.462663394,1,0,1,0,0,0,0,0
0,12800,114023.0,1.0,1,2,144.0,0,33,0,31.913272413,1,0,0,0,0,1,0,0
0,12800,110583.0,4.0,0,0,79.0,1,13,0,33.586691632,1,0,0,0,1,0,0,0
0,12800,39264.0,7.0,0,0,93.0,2,12,0,31.283061018,0,1,0,0,1,0,0,0
0,12800,101680.0,0.0,0,0,159.0,1,22,0,40.111578298,1,0,0,0,1,0,0,0
0,12800,90127.0,23.0,0,0,164.0,1,14,0,39.424487787,0,1,0,1,0,0,0,0
0,12900,87000.0,6.0,0,0,202.0,3,19,1,34.818261819,1,0,0,0,1,0,0,0
1,12900,89235.5,8.0,0,1,206.0,0,19,1,34.818261819,1,0,0,1,0,0,0,0
0,12900,57787.0,31.0,0,0,245.0,0,18,0,21.415504297,1,0,0,0,1,0,0,0
0,12900,83823.0,13.0,0,0,247.0,3,36,0,40.560130328,1,0,0,1,0,0,0,0
0,12900,53758.0,22.0,0,0,119.0,0,23,0,38.689440621,0,1,0,0,1,0,0,0
0,12900,74655.0,5.0,0,1,117.0,2,24,0,39.977051188,1,0,1,0,0,0,0,0
0,12900,112608.0,17.0,0,2,208.0,2,16,0,39.677905811,1,0,0,0,1,0,0,0
0,12900,72716.0,2.0,0,0,175.0,1,17,0,35.558171284,1,0,0,0,1,0,0,0
1,12900,76571.0,2.0,0,0,29.0,3,11,0,31.458500529,0,1,0,0,1,0,0,0
0,12900,179521.0,6.0,0,0,187.0,0,55,0,34.19175206,0,1,0,1,0,0,0,0
0,12900,117694.0,1.0,0,0,137.0,1,21,0,35.865466207,0,1,0,1,0,0,0,0
0,12900,114285.0,11.0,0,0,236.0,0,24,0,28.663416808,0,1,1,0,0,0,0,0
0,12900,97929.0,0.0,0,0,65.0,1,20,0,34.696365542,0,1,0,0,0,1,0,0
0,12900,100744.0,19.0,0,0,141.0,3,23,0,31.526379711,0,1,0,0,1,0,0,0
0,12900,84472.0,2.0,1,2,187.0,2,34,0,29.995038406,1,0,0,0,1,0,0,0
0,12900,110955.0,9.0,0,0,147.0,0,12,0,37.085986081,1,0,0,1,0,0,0,0
0,12900,102628.0,20.0,0,0,118.0,3,24,0,28.537354092,0,1,0,0,1,0,0,0
1,12900,62000.0,7.0,0,0,77.0,5,18,1,34.818261819,1,0,0,0,1,0,0,0
0,12900,100782.0,5.0,0,0,115.0,1,27,0,27.979706434,0,1,0,0,0,1,0,0
0,12900,42695.0,14.0,0,0,55.0,0,9,0,31.992753482,0,1,1,0,0,0,0,0
0,12900,177044.0,4.0,0,0,206.0,0,56,0,34.975734174,0,1,0,1,0,0,0,0
1,12900,143433.0,6.0,0,0,228.0,0,35,0,47.619763526,1,0,1,0,0,0,0,0
0,12900,64582.0,4.0,0,0,163.0,0,14,0,26.987437342,1,0,0,0,1,0,0,0
0,12900,122178.0,10.0,0,0,223.0,0,12,0,41.429958874,1,0,0,1,0,0,0,0
0,12900,57838.0,0.0,1,0,188.0,1,13,0,28.813470941,1,0,0,0,1,0,0,0
0,12900,62740.0,2.0,0,0,168.0,0,13,0,37.357581403,1,0,0,0,1,0,0,0
0,12900,110007.0,10.0,0,2,169.0,0,28,0,32.820037269,0,1,0,0,0,1,0,0
0,12900,77998.0,20.0,0,2,407.0,0,12,0,22.839078993,1,0,0,0,0,1,0,0
0,12900,90812.0,25.0,0,0,177.0,2,13,0,40.225695665,0,1,0,1,0,0,0,0
0,12900,66162.0,4.0,0,0,171.0,0,14,0,39.248014917,1,0,0,0,1,0,0,0
0,12900,73181.0,29.0,1,3,179.0,1,23,0,36.394795447,0,1,0,0,1,0,0,0
0,12900,71364.0,1.0,0,0,226.0,0,9,0,33.021284072,1,0,0,0,1,0,0,0
0,12900,71550.0,28.0,0,2,178.0,0,23,0,34.802428777,0,1,0,0,1,0,0,0
0,12900,37881.0,8.0,0,0,134.0,0,10,0,20.515961862,1,0,1,0,0,0,0,0
1,13000,86000.0,1.0,0,0,109.0,0,19,1,34.818261819,0,1,0,0,1,0,0,0
0,13000,59309.0,6.0,2,0,355.0,1,21,0,15.823615554,0,1,0,0,1,0,0,0
0,13000,44901.0,8.0,1,1,167.0,7,28,0,38.35512561,1,0,0,0,1,0,0,0
0,13000,102295.0,5.0,0,0,107.0,0,26,0,24.720831083,0,1,0,0,0,1,0,0
0,13000,28981.0,28.0,0,0,204.0,0,4,0,25.740930695,0,1,0,0,1,0,0,0
0,13000,77065.0,6.0,0,0,173.0,2,17,0,35.390861311,1,0,0,0,1,0,0,0
0,13000,110064.0,6.0,0,0,85.0,1,13,0,33.990039745,1,0,0,0,1,0,0,0
0,13000,96803.0,6.0,0,0,209.0,2,18,0,41.052235012,1,0,0,0,1,0,0,0
1,13000,49326.0,11.0,0,0,172.0,1,8,0,38.917999879,0,1,0,0,0,1,0,0
0,13000,106450.0,6.0,0,0,108.0,0,26,0,24.870993882,0,1,0,0,0,1,0,0
0,13000,72430.0,19.0,0,0,192.0,0,15,0,23.617104865,1,0,0,0,0,1,0,0
0,13000,53149.0,4.0,0,0,110.0,1,16,0,38.521759005,1,0,0,0,1,0,0,0
0,13000,94355.0,8.0,0,0,214.0,3,28,0,40.970466815,1,0,0,1,0,0,0,0
0,13000,70095.0,28.0,0,3,212.0,1,24,0,36.72874424,0,1,0,0,1,0,0,0
0,13000,72175.0,7.0,0,0,368.0,0,6,0,36.561139738,0,1,0,0,1,0,0,0
0,13000,42682.0,9.0,2,0,143.0,6,28,0,37.29840496,1,0,0,0,1,0,0,0
0,13000,112123.0,14.0,0,0,182.0,1,18,0,36.225571567,1,0,0,0,0,1,0,0
0,13000,116994.0,13.0,0,2,189.0,0,28,0,32.619501636,0,1,0,0,0,1,0,0
0,13000,48587.0,23.0,0,0,265.0,0,20,0,30.622635559,0,1,0,1,0,0,0,0
1,13000,144076.0,4.0,0,0,110.0,2,30,0,48.977731698,1,0,0,0,1,0,0,0
1,13000,90704.0,15.0,0,3,142.0,0,37,1,34.818261819,1,0,0,0,1,0,0,0
1,13000,65000.0,4.5,0,1,148.0,2,24,1,34.818261819,0,1,0,0,1,0,0,0
0,13000,64764.0,4.0,0,0,211.0,3,18,1,34.818261819,0,1,0,0,0,1,0,0
0,13000,47700.0,4.0,0,0,304.0,0,16,1,34.818261819,1,0,0,0,0,1,0,0
0,13000,83187.0,7.0,0,0,292.0,0,20,1,34.818261819,0,1,0,0,1,0,0,0
0,13000,99132.0,8.0,0,0,263.0,1,12,1,34.818261819,0,1,0,0,0,1,0,0
0,13000,25425.0,13.0,0,0,91.0,2,9,1,34.818261819,1,0,0,0,1,0,0,0
0,13000,37245.0,21.0,0,1,200.0,2,16,1,34.818261819,1,0,0,0,0,1,0,0
1,13000,24869.0,0.7,9,1,194.0,0,9,1,34.818261819,0,1,0,0,1,0,0,0
1,13000,58000.0,18.0,3,2,67.0,4,7,1,34.818261819,1,0,0,0,1,0,0,0
1,13000,89235.5,9.0,1,0,133.0,0,14,1,34.818261819,1,0,0,0,1,0,0,0
1,13000,60000.0,22.0,0,1,21.0,1,15,1,34.818261819,1,0,0,0,0,0,0,1
1,13000,120000.0,0.1,0,0,133.0,0,21,1,34.818261819,1,0,0,0,0,1,0,0
1,13000,159000.0,9.0,2,6,107.0,6,37,1,34.818261819,1,0,0,0,0,1,0,0
1,13000,60000.0,1.0,0,0,258.0,3,12,1,34.818261819,0,1,0,0,0,0,0,1
1,13000,200000.0,3.0,0,2,196.0,1,50,1,34.818261819,1,0,1,0,0,0,0,0
1,13000,86400.0,12.0,0,2,149.0,0,28,1,34.818261819,1,0,0,0,1,0,0,0
1,13000,137813.0,6.0,2,2,138.0,3,65,1,34.818261819,1,0,1,0,0,0,0,0
1,13000,173750.0,20.0,0,0,19.0,7,5,1,34.818261819,0,1,0,0,0,1,0,0
0,13000,44218.0,10.0,0,0,93.0,2,11,0,29.112936155,0,1,0,0,1,0,0,0
0,13000,145807.0,2.0,0,0,285.0,0,45,0,35.045471057,1,0,0,0,0,1,0,0
0,13000,85528.0,4.0,2,3,186.0,2,30,0,39.41871848,1,0,0,1,0,0,0,0
0,13000,72045.0,0.0,0,0,173.0,2,34,0,42.565582285,1,0,0,0,0,1,0,0
0,13000,25552.0,28.0,0,0,198.0,0,5,0,25.507820486,0,1,0,0,1,0,0,0
0,13000,114400.0,7.0,0,0,180.0,1,21,1,34.818261819,1,0,0,0,1,0,0,0
0,13000,57713.0,0.0,1,0,185.0,1,12,0,28.602076071,1,0,0,0,1,0,0,0
0,13000,210595.0,3.0,0,0,123.0,0,15,0,29.327513673,0,1,0,0,0,1,0,0
0,13000,73677.0,11.0,0,0,257.0,0,26,0,27.310106973,1,0,0,0,1,0,0,0
0,13000,106799.0,3.0,0,0,67.0,2,14,0,37.297772993,1,0,0,0,1,0,0,0
0,13000,58938.0,7.0,0,0,180.0,1,21,0,35.809612733,1,0,1,0,0,0,0,0
0,13100,70059.0,11.0,0,0,243.0,0,18,0,30.893118223,1,0,0,0,1,0,0,0
0,13100,86743.0,10.0,0,0,175.0,0,11,0,39.784408257,1,0,0,0,0,1,0,0
0,13100,98616.0,6.0,0,0,101.0,1,26,0,27.021480654,0,1,0,0,0,1,0,0
0,13100,72561.0,30.0,1,2,196.0,1,24,0,36.611072985,0,1,0,0,1,0,0,0
0,13100,75149.0,11.0,0,0,240.0,3,37,0,40.735604411,1,0,0,1,0,0,0,0
1,13100,89235.5,0.75,0,0,180.0,1,21,1,34.818261819,0,1,0,0,0,1,0,0
0,13100,81598.0,7.0,0,0,131.0,0,34,0,26.500105076,1,0,0,0,0,0,1,0
0,13100,47568.0,0.0,0,0,320.0,0,8,0,25.836785172,0,1,0,0,1,0,0,0
1,13100,34800.0,2.6,2,0,93.0,1,3,1,34.818261819,0,1,0,1,0,0,0,0
0,13100,103833.0,21.0,0,0,136.0,4,24,0,29.21582663,0,1,0,0,1,0,0,0
0,13100,87407.0,2.0,0,0,233.0,3,26,0,29.66798564,1,0,0,0,1,0,0,0
0,13100,65933.0,0.0,0,0,477.0,0,0,0,3.657370718,1,0,0,0,1,0,0,0
0,13100,59889.0,4.0,0,0,179.0,0,13,0,38.763313808,1,0,0,0,1,0,0,0
0,13100,106557.0,9.0,0,0,149.0,1,13,0,37.008526928,1,0,0,1,0,0,0,0
0,13100,73480.0,13.0,0,0,259.0,0,26,0,28.730851165,1,0,0,0,1,0,0,0
0,13100,123281.0,9.0,0,0,163.0,0,26,0,34.178345675,1,0,0,0,1,0,0,0
0,13100,72387.0,29.0,1,2,182.0,0,24,0,34.785132563,0,1,0,0,1,0,0,0
1,13100,74750.0,14.0,1,0,92.0,0,9,1,34.818261819,1,0,0,0,1,0,0,0
0,13100,68558.0,29.0,1,2,185.0,1,23,0,37.347348766,0,1,0,0,1,0,0,0
0,13100,59544.0,7.0,0,0,71.0,0,15,0,41.609813237,1,0,0,0,1,0,0,0
0,13200,183646.0,5.0,0,0,196.0,1,55,0,35.602875363,0,1,0,1,0,0,0,0
0,13200,69139.0,0.0,1,0,128.0,0,1,0,1.5659310471,1,0,0,0,1,0,0,0
0,13200,88303.0,3.0,0,0,241.0,2,25,0,29.06412827,1,0,0,0,1,0,0,0
0,13200,79252.0,13.0,0,0,249.0,3,37,0,41.905604624,1,0,0,1,0,0,0,0
0,13200,91722.0,24.0,1,0,184.0,1,14,0,39.752171789,0,1,0,1,0,0,0,0
0,13200,81381.0,13.0,0,0,95.0,0,24,0,38.412756136,1,0,0,1,0,0,0,0
0,13200,30809.0,7.0,0,1,90.0,0,16,0,18.105282019,1,0,0,1,0,0,0,0
1,13200,81426.0,4.0,0,1,103.0,3,29,0,38.934169132,1,0,0,0,1,0,0,0
1,13200,88000.0,2.0,0,0,113.0,2,25,1,34.818261819,1,0,0,0,1,0,0,0
0,13200,125738.0,3.0,0,3,157.0,0,25,0,42.736665568,0,1,1,0,0,0,0,0
0,13200,38437.0,5.0,0,1,108.0,0,17,0,20.643199675,1,0,0,1,0,0,0,0
0,13200,112904.0,5.0,0,0,69.0,2,14,0,34.535243721,1,0,0,0,1,0,0,0
0,13200,114333.0,5.0,0,0,98.0,1,13,0,33.743367654,1,0,0,0,1,0,0,0
0,13200,80480.0,0.0,0,0,241.0,3,25,0,29.267992416,1,0,0,0,1,0,0,0
0,13200,34477.0,0.0,0,0,180.0,1,21,0,39.370262709,1,0,0,0,1,0,0,0
0,13200,88308.0,7.0,0,0,295.0,0,19,0,29.952554463,0,1,0,0,1,0,0,0
0,13200,138969.0,16.0,0,1,178.0,0,33,0,29.954230932,1,0,0,0,0,1,0,0
1,13300,75000.0,6.6,0,1,226.0,1,33,1,34.818261819,1,0,1,0,0,0,0,0
0,13300,124892.0,3.0,0,3,178.0,0,26,0,40.102751827,0,1,1,0,0,0,0,0
0,13300,96022.0,10.0,2,0,180.0,1,30,0,27.045006761,1,0,0,0,0,1,0,0
0,13300,121790.0,7.0,0,0,180.0,1,21,0,34.561831401,1,0,0,0,1,0,0,0
0,13300,72101.0,12.0,0,0,260.0,0,27,0,27.286882027,1,0,0,0,1,0,0,0
0,13300,108768.0,5.0,0,0,81.0,1,13,0,33.86964175,1,0,0,0,1,0,0,0
1,13300,85454.0,16.0,0,2,336.0,1,14,0,30.37586285,1,0,0,0,0,1,0,0
1,13300,75695.0,1.0,0,0,182.0,1,20,0,40.206671113,1,0,0,0,0,0,1,0
0,13300,88174.0,3.0,0,1,158.0,1,34,0,29.79823118,1,0,0,0,1,0,0,0
0,13300,72583.0,1.0,0,0,477.0,0,0,0,3.7204214203,1,0,0,0,1,0,0,0
0,13300,44195.0,8.0,0,0,92.0,0,4,0,35.243120856,0,1,0,0,1,0,0,0
0,13300,57608.0,3.0,0,0,322.0,0,16,0,15.916769212,1,0,0,0,0,1,0,0
0,13300,69907.0,1.0,0,0,154.0,2,35,0,41.119153488,1,0,0,0,0,1,0,0
1,13300,63500.0,7.0,0,0,128.0,4,9,1,34.818261819,0,1,0,0,0,1,0,0
0,13300,182014.0,7.0,0,0,198.0,3,25,0,41.987115537,1,0,0,0,0,1,0,0
0,13300,72292.0,3.0,0,0,209.0,3,17,0,37.055724552,0,1,0,0,0,1,0,0
0,13300,59482.0,7.0,0,0,180.0,1,21,0,36.027104172,1,0,1,0,0,0,0,0
0,13300,103760.0,6.0,0,0,119.0,0,27,0,24.769621931,0,1,0,0,0,1,0,0
0,13300,116111.0,8.0,0,0,232.0,0,24,0,32.012701356,0,1,1,0,0,0,0,0
0,13300,115800.0,11.0,0,1,175.0,0,27,0,34.231393529,0,1,0,0,0,1,0,0
0,13300,27136.0,27.0,0,0,211.0,1,4,0,23.807147729,0,1,0,0,1,0,0,0
0,13300,115056.0,6.0,0,0,77.0,2,14,0,36.869212637,1,0,0,0,1,0,0,0
0,13300,79957.0,2.0,1,1,176.0,2,34,0,31.563441222,1,0,0,0,1,0,0,0
0,13300,78138.0,4.0,0,0,178.0,1,16,0,33.795091238,1,0,0,0,1,0,0,0
0,13300,92224.0,9.0,0,0,159.0,4,22,0,38.94860467,1,0,0,0,1,0,0,0
0,13300,76841.0,0.0,0,0,223.0,0,10,0,32.968632674,1,0,0,0,1,0,0,0
0,13300,63784.0,3.0,0,0,177.0,0,13,0,27.865588733,1,0,0,0,1,0,0,0
1,13300,58760.0,15.0,0,0,148.0,1,10,0,30.962076653,0,1,0,0,0,0,0,1
0,13300,56394.0,7.0,0,0,74.0,0,14,0,41.060320697,1,0,0,0,1,0,0,0
0,13300,69028.0,16.0,0,0,196.0,0,15,0,24.877508414,1,0,0,0,0,1,0,0
0,13400,68084.0,3.0,0,0,170.0,0,14,0,25.10971349,1,0,0,0,1,0,0,0
1,13400,148356.0,4.0,1,0,111.0,2,29,0,48.340234737,1,0,0,0,1,0,0,0
0,13400,180313.0,6.0,1,1,211.0,4,25,0,40.247372799,1,0,0,0,0,1,0,0
0,13400,69042.0,0.0,0,0,214.0,0,9,0,36.30954976,1,0,0,0,1,0,0,0
0,13400,102409.0,19.0,0,0,146.0,4,24,0,31.336418262,0,1,0,0,1,0,0,0
0,13400,121216.0,3.0,0,0,125.0,1,25,0,34.95327869,1,0,0,0,1,0,0,0
1,13400,71810.0,9.0,0,2,83.0,2,32,0,36.947798216,1,0,0,0,1,0,0,0
0,13400,65524.0,9.0,1,0,346.0,1,21,0,15.761919171,0,1,0,0,1,0,0,0
0,13400,129679.0,10.0,0,0,179.0,2,32,0,29.549283511,0,1,0,0,0,1,0,0
1,13400,131000.0,14.0,0,0,165.0,2,26,1,34.818261819,1,0,0,0,0,1,0,0
0,13400,84973.0,6.0,1,3,180.0,3,30,0,37.428937524,1,0,0,1,0,0,0,0
0,13400,69361.0,0.0,0,0,261.0,0,21,0,28.953067713,1,0,0,0,1,0,0,0
0,13400,114147.0,2.0,0,0,138.0,0,21,0,36.801624728,0,1,0,1,0,0,0,0
0,13400,47990.0,7.0,2,0,150.0,6,29,0,38.929265887,1,0,0,0,1,0,0,0
0,13400,92050.0,2.0,0,0,21.0,1,3,0,42.009390078,1,0,0,0,1,0,0,0
0,13400,97506.0,5.0,3,0,71.0,1,21,0,24.470299986,1,0,0,0,1,0,0,0
1,13400,55320.0,3.0,2,2,234.0,3,16,0,19.089300996,0,1,0,0,1,0,0,0
0,13400,81944.0,1.0,0,0,125.0,3,9,0,36.229863857,1,0,0,0,1,0,0,0
0,13400,118708.0,15.0,0,0,268.0,0,16,0,36.158718102,1,0,0,1,0,0,0,0
0,13400,87728.0,3.0,0,0,165.0,1,35,0,30.444839071,1,0,0,0,1,0,0,0
0,13400,71117.0,0.0,0,0,163.0,2,34,0,40.943866269,1,0,0,0,0,1,0,0
0,13400,117279.0,4.0,0,0,146.0,0,21,0,39.244669483,0,1,0,1,0,0,0,0
0,13400,33664.0,13.0,1,0,108.0,2,8,0,31.613929557,1,0,0,0,1,0,0,0
0,13400,115530.0,13.0,0,1,181.0,1,27,0,33.900056418,0,1,0,0,0,1,0,0
0,13500,93841.0,26.0,0,0,160.0,1,14,0,40.752980373,0,1,0,1,0,0,0,0
0,13500,69336.0,29.0,1,2,183.0,1,24,0,35.51267298,0,1,0,0,1,0,0,0
0,13500,102739.0,7.0,0,0,251.0,0,12,0,34.913793441,0,1,0,0,0,1,0,0
0,13500,114815.0,9.0,0,0,240.0,0,12,0,41.077117828,1,0,0,1,0,0,0,0
0,13500,77787.0,10.0,0,0,259.0,0,27,0,29.330142054,1,0,0,0,1,0,0,0
0,13500,93536.0,6.0,0,0,202.0,2,19,0,42.814734648,1,0,0,0,1,0,0,0
0,13500,87767.0,7.0,0,0,301.0,0,19,0,28.118296895,0,1,0,0,1,0,0,0
0,13500,67357.0,7.0,0,0,180.0,1,21,0,38.319425851,1,0,1,0,0,0,0,0
0,13500,73764.0,2.0,0,0,264.0,0,21,0,29.96620202,1,0,0,0,1,0,0,0
0,13500,66872.0,7.0,0,0,180.0,1,21,0,35.364139723,1,0,1,0,0,0,0,0
0,13500,114906.0,12.0,0,0,212.0,3,15,0,38.104208119,1,0,0,0,1,0,0,0
0,13500,104261.0,4.0,0,1,98.0,0,33,0,39.294102796,0,1,0,0,0,1,0,0
0,13500,126101.0,2.0,0,0,131.0,1,25,0,33.539887477,1,0,0,0,1,0,0,0
1,13500,97000.0,12.0,1,0,145.0,0,23,1,34.818261819,1,0,0,0,1,0,0,0
1,13500,93500.0,25.0,0,0,251.0,0,46,1,34.818261819,1,0,0,0,0,0,1,0
0,13500,135500.0,2.0,0,0,276.0,5,43,1,34.818261819,1,0,0,0,1,0,0,0
0,13500,62800.0,6.0,0,0,153.0,2,12,1,34.818261819,1,0,0,0,0,1,0,0
1,13500,89235.5,14.0,0,2,106.0,4,34,1,34.818261819,1,0,0,0,0,1,0,0
1,13500,108491.0,4.0,0,4,128.0,2,27,1,34.818261819,1,0,0,0,0,1,0,0
1,13500,109000.0,2.3,0,1,238.0,3,57,1,34.818261819,0,1,1,0,0,0,0,0
1,13500,85999.0,0.0,6,4,227.0,6,37,1,34.818261819,1,0,0,0,1,0,0,0
0,13500,116848.0,13.0,0,0,175.0,1,18,0,36.010891518,1,0,0,0,0,1,0,0
0,13500,145597.0,3.0,0,0,290.0,0,46,0,34.69906743,1,0,0,0,0,1,0,0
