BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
0,9000,56162.0,75526.0,HomeImp,Other,6.0,0,0,128.0,0,15,35.734056816
0,22600,131098.0,176119.0,DebtCon,Mgr,26.0,1,5,340.0,1,28,33.057559856
0,11200,23181.0,80140.0,HomeImp,ProfExe,21.0,0,0,221.0,0,10,25.462641527
0,13700,86161.0,106737.0,HomeImp,Other,22.0,0,0,135.0,4,23,29.409524029
0,14100,49927.0,67761.0,DebtCon,Mgr,26.0,0,0,277.0,1,16,36.599391114
0,20200,34676.0,62987.0,DebtCon,Other,1.0,0,0,113.0,0,17,22.093045945
0,16400,47428.0,76483.0,DebtCon,ProfExe,4.0,0,0,232.0,3,31,33.106835776
0,3600,52337.0,63989.0,HomeImp,Office,20.0,0,0,204.0,0,20,20.470915508
0,31400,37750.0,76204.0,DebtCon,Other,7.0,0,0,268.0,0,16,41.448763305
1,6000,64799.0,95500.0,HomeImp,Mgr,6.0,1,2,130.0,1,22,34.749171693
0,21100,91479.0,127110.0,DebtCon,Office,25.0,0,0,279.0,3,16,33.078522222
0,38100,33446.0,73289.0,DebtCon,ProfExe,5.0,0,0,181.0,1,18,23.820415335
0,10000,124000.0,192000.0,HomeImp,Office,0.0,0,1,347.0,0,16,34.749171693
0,10800,56477.0,94980.0,HomeImp,Other,17.0,0,0,180.0,0,28,25.210739655
0,7000,56636.0,76353.0,HomeImp,Other,15.0,0,0,229.0,1,36,34.749171693
0,8000,49232.0,61221.0,DebtCon,Other,23.0,0,0,258.0,3,29,41.246612634
0,20100,104183.0,139637.0,HomeImp,ProfExe,10.0,0,0,162.0,1,23,34.624202813
0,17900,46342.0,68029.0,DebtCon,Mgr,26.0,1,0,279.0,1,17,36.07297543
0,23300,88825.0,104609.0,HomeImp,Other,8.0,0,0,181.0,1,21,28.013238842
0,20000,99000.0,140000.0,HomeImp,Other,7.0,0,0,181.0,1,21,34.749171693
1,9500,36114.0,45654.0,DebtCon,Office,0.0,0,0,83.0,0,9,25.343478449
1,12000,15231.0,42845.01,DebtCon,Office,6.5,0,1,66.0,2,18,34.749171693
0,18000,65836.0,100292.0,HomeImp,ProfExe,22.0,0,0,237.0,0,24,36.33819671
0,16500,52030.0,158296.0,DebtCon,ProfExe,20.0,0,0,219.0,0,27,22.484791751
0,32700,14955.0,38584.0,DebtCon,Other,29.0,0,0,198.0,0,14,41.529096268
1,7500,18400.0,29375.0,DebtCon,Other,6.0,1,0,147.0,0,9,34.749171693
0,43300,64799.0,48908.0,DebtCon,Other,7.0,5,1,123.0,3,19,28.192353244
0,15600,76724.0,96942.0,DebtCon,Other,0.0,1,0,157.0,1,18,34.23989502
1,10000,50070.0,60670.0,HomeImp,Other,5.0,2,0,15.0,0,1,34.749171693
0,29300,68024.0,115954.0,HomeImp,Other,6.0,6,2,110.0,11,21,44.369170763
0,17000,73184.0,96889.0,DebtCon,Mgr,0.0,0,0,72.0,0,16,28.004398484
0,9300,46466.0,57182.0,DebtCon,Other,2.0,0,0,100.0,0,20,38.444317985
0,23100,93805.0,135780.0,HomeImp,ProfExe,5.0,0,0,155.0,0,31,34.644921651
0,15900,94078.0,118359.0,DebtCon,Other,13.0,0,0,126.0,1,8,37.78182264
1,3900,29896.0,45960.0,HomeImp,Other,11.0,0,0,146.0,0,14,24.478881191
1,33100,111917.0,156552.0,DebtCon,Mgr,12.0,0,0,107.0,2,37,41.441548663
0,5700,28116.0,33450.0,DebtCon,Other,0.0,1,0,15.0,9,7,30.017013296
1,21000,96000.0,125000.0,DebtCon,Sales,0.3,1,2,117.0,1,19,34.749171693
0,15400,48275.0,69427.0,DebtCon,ProfExe,17.0,0,0,203.0,0,15,23.160040592
0,18900,55238.0,112776.0,DebtCon,ProfExe,16.0,0,0,252.0,0,19,25.769499901
0,26300,147600.0,184207.0,DebtCon,ProfExe,5.0,0,0,310.0,0,35,38.235086271
0,16500,67619.0,93500.0,HomeImp,ProfExe,8.0,0,0,82.0,0,16,34.749171693
0,27600,131887.0,174323.0,DebtCon,Mgr,0.0,0,0,243.0,2,24,35.271867032
0,17100,48471.0,71546.0,DebtCon,ProfExe,5.0,0,1,254.0,3,32,29.818743539
0,8500,20959.0,62956.0,HomeImp,Office,20.0,0,0,316.0,1,13,41.077590657
1,13600,30200.0,43600.0,HomeImp,Other,0.0,8,1,230.0,0,18,34.749171693
0,4100,57992.0,63797.0,DebtCon,ProfExe,7.0,0,4,166.0,1,31,22.27817437
0,43100,8482.0,64282.0,HomeImp,Office,7.0,0,0,312.0,0,19,16.353642579
0,16100,64799.0,29725.0,DebtCon,Other,11.0,0,0,86.0,2,8,33.496046557
1,14600,21340.0,44605.0,DebtCon,Office,13.0,0,0,127.0,0,5,36.46319167
0,8000,45000.0,56100.0,HomeImp,Other,9.9,0,0,92.0,3,34,34.749171693
0,33500,49292.0,104421.0,DebtCon,Office,1.0,0,0,162.0,1,25,36.896099455
0,13000,16913.0,48587.0,HomeImp,Office,23.0,0,0,265.0,0,20,30.622635559
0,13000,77355.0,114400.0,DebtCon,Other,7.0,0,0,181.0,1,21,34.749171693
0,16000,62973.0,87698.0,DebtCon,Office,1.0,0,0,156.0,0,24,23.570800835
0,21500,125451.0,200594.0,HomeImp,ProfExe,13.0,0,0,205.0,0,22,36.89339399
0,18200,39109.0,62371.0,HomeImp,Other,25.0,0,0,268.0,0,13,24.748181035
0,24400,26366.0,54775.0,DebtCon,Other,13.0,0,0,102.0,2,24,29.095881268
0,51400,64799.0,79910.0,HomeImp,Self,13.0,1,0,170.0,0,21,26.251798423
0,37500,127000.0,190900.0,DebtCon,Mgr,7.0,1,0,182.0,0,25,34.749171693
1,11900,29822.0,48574.0,DebtCon,Office,13.0,0,0,132.0,0,4,36.611156973
0,12700,27459.0,38577.0,HomeImp,Mgr,16.0,0,0,72.0,0,9,31.605665455
0,32500,193409.0,297294.0,DebtCon,Other,30.0,0,0,151.0,0,22,40.59278045
0,8200,64799.0,38648.0,HomeImp,Other,7.0,0,1,303.0,1,10,30.445375631
0,12700,204038.0,230920.0,HomeImp,ProfExe,10.0,0,0,243.0,0,22,29.801627319
0,19200,32417.0,97000.0,HomeImp,Other,6.0,0,0,131.0,0,15,34.749171693
0,11000,108095.0,137000.0,DebtCon,ProfExe,3.0,0,0,277.0,1,46,34.749171693
0,12000,7804.0,65395.0,HomeImp,Other,8.0,2,0,347.0,0,21,16.816307486
0,19400,109812.0,172705.0,DebtCon,Office,5.0,0,0,204.0,3,23,43.338407206
0,13600,112223.0,144451.0,DebtCon,ProfExe,0.0,0,0,260.0,1,45,35.310217008
0,11800,67336.0,82218.0,DebtCon,Office,12.0,0,0,255.0,3,36,40.878428241
1,27700,64799.0,65635.0,HomeImp,Other,18.0,0,3,221.0,1,28,34.749171693
0,6700,49367.0,59609.0,HomeImp,Other,6.0,0,0,99.0,0,17,25.231366381
0,25900,80663.0,122372.0,DebtCon,ProfExe,10.0,0,1,134.0,0,18,26.573930791
0,27700,54541.0,78832.0,DebtCon,Office,0.0,0,0,186.0,2,19,39.614334977
0,26200,105096.0,136580.0,DebtCon,Mgr,9.0,2,0,181.0,4,17,39.187361612
1,28500,108293.0,135317.0,DebtCon,Other,5.0,0,0,220.0,4,43,31.209731086
0,22300,72814.0,186463.0,DebtCon,Other,10.0,0,0,367.0,1,16,30.333587908
0,22400,127967.0,167764.0,DebtCon,Office,1.0,0,0,378.0,1,52,36.438724078
0,18100,144692.0,183630.0,DebtCon,Mgr,11.0,0,0,256.0,0,21,27.384116512
0,16300,69327.0,102426.0,HomeImp,ProfExe,8.0,0,0,247.0,1,12,36.409094498
0,4500,71082.0,79247.0,HomeImp,Other,4.0,0,0,119.0,0,14,41.421110521
0,6800,57439.0,74816.0,HomeImp,Mgr,2.0,0,2,126.0,0,22,27.118653527
0,19000,167104.0,200184.0,DebtCon,ProfExe,9.0,0,0,257.0,0,38,23.668678492
1,15500,26452.0,43900.0,DebtCon,Mgr,21.0,1,2,215.0,0,19,34.749171693
0,17900,68779.0,98623.0,DebtCon,Mgr,1.0,0,0,84.0,0,17,26.405666645
0,11400,64799.0,38246.0,HomeImp,Other,7.0,0,0,89.0,0,10,37.658388771
0,5200,67000.0,77000.0,HomeImp,Other,9.0,0,1,120.0,0,25,34.749171693
0,14300,80299.0,123339.0,DebtCon,Other,7.0,0,0,181.0,1,21,35.311170918
0,12200,206613.0,232176.0,HomeImp,ProfExe,10.0,0,1,237.0,0,22,30.689439205
0,9000,55367.0,79819.0,DebtCon,Office,5.0,0,0,101.0,1,15,27.189212901
0,11600,35865.0,50000.0,DebtCon,Other,7.0,0,0,78.0,0,15,34.749171693
0,11200,65508.0,103523.0,DebtCon,Office,12.0,0,0,154.0,0,12,37.575436102
1,7000,38800.0,53500.0,HomeImp,ProfExe,15.0,0,0,96.0,0,18,34.749171693
0,14800,46698.0,60679.0,DebtCon,Other,6.0,1,0,126.0,2,10,28.394817363
0,15200,65000.0,92000.0,DebtCon,Office,1.0,0,0,152.0,4,20,34.749171693
0,20500,173061.0,220886.0,DebtCon,Office,13.0,0,0,214.0,1,32,43.79573429
0,16500,45441.0,76145.0,DebtCon,Mgr,4.0,0,0,124.0,1,8,28.173450676
0,11700,37093.0,62116.0,DebtCon,Mgr,7.0,0,0,181.0,1,21,37.010948765
1,6500,13600.0,88772.0,HomeImp,Other,14.0,2,5,115.0,1,16,34.749171693
0,13400,98701.0,129679.0,HomeImp,ProfExe,10.0,0,0,179.0,2,32,29.549283511
0,20000,39000.0,62000.0,DebtCon,Office,6.0,0,0,170.0,2,27,34.749171693
0,27700,77886.0,114494.0,DebtCon,ProfExe,9.0,0,0,118.0,0,18,28.344078391
0,7900,78532.0,122952.0,HomeImp,Office,29.0,0,0,333.0,1,37,35.311552628
0,15100,45579.0,54065.0,DebtCon,Other,7.0,0,0,80.0,0,15,41.447331871
0,10200,55539.0,65357.0,DebtCon,Mgr,5.0,0,0,191.0,1,17,28.640823727
1,25000,64799.0,88772.0,DebtCon,Other,22.0,0,2,203.0,0,23,34.749171693
0,19000,122000.0,158000.0,DebtCon,Office,2.0,0,1,374.0,2,52,34.749171693
0,21800,32335.0,49621.0,HomeImp,Self,3.0,1,2,115.0,1,10,26.926021471
0,36600,32590.0,58157.0,DebtCon,Other,7.0,0,0,69.0,6,0,33.016931024
0,5400,64799.0,65474.0,HomeImp,Office,1.0,0,0,41.0,0,4,37.848771035
0,9800,69919.0,100267.0,DebtCon,Other,16.0,1,0,131.0,3,15,26.835043413
0,16000,77067.0,94613.0,DebtCon,Other,5.0,0,0,207.0,3,18,41.058989067
0,15000,86177.0,111500.0,DebtCon,Other,14.0,0,0,134.0,2,9,34.749171693
0,25300,118744.0,153552.0,DebtCon,Office,5.0,0,1,308.0,1,35,43.469263374
0,16200,53600.0,73500.0,DebtCon,Other,5.0,0,1,105.0,1,8,34.749171693
0,24700,23231.0,54024.0,DebtCon,Other,24.0,0,0,118.0,0,11,23.265224918
1,5000,61999.0,75021.3,HomeImp,Other,5.0,0,0,97.0,0,23,34.749171693
1,10500,41500.0,56247.0,DebtCon,Other,8.0,0,1,70.0,2,24,34.749171693
0,12100,96439.0,126328.0,HomeImp,Mgr,3.0,0,3,156.0,0,26,39.279313253
0,8200,51730.0,59025.0,DebtCon,Other,16.0,0,3,221.0,0,37,24.380092654
0,28900,29515.0,49525.0,DebtCon,Other,36.0,0,0,289.0,0,24,39.60580772
0,11700,84863.0,91737.0,DebtCon,Other,0.0,4,0,100.0,0,4,30.330811492
0,19800,13830.0,85587.0,DebtCon,Other,20.0,0,0,230.0,3,40,35.311065856
0,5300,47449.0,63895.0,HomeImp,Office,19.0,0,0,208.0,0,20,19.762113701
0,25000,72077.0,104294.0,DebtCon,Mgr,1.0,0,1,232.0,4,24,40.645479766
0,28000,140770.0,209726.0,HomeImp,ProfExe,5.0,0,0,190.0,0,27,38.886605965
0,21300,74081.0,102810.0,DebtCon,Office,9.0,0,0,201.0,1,12,31.155585928
0,22400,135912.0,181863.0,HomeImp,Mgr,7.0,0,0,317.0,0,17,45.006818085
0,26900,98324.0,129210.0,DebtCon,ProfExe,0.0,1,0,185.0,3,38,34.650649126
0,17000,73644.0,107086.0,DebtCon,ProfExe,0.0,0,0,280.0,2,20,37.771957848
1,25000,11300.0,154340.0,DebtCon,Other,19.0,1,5,120.0,1,21,34.749171693
0,9000,64917.0,102270.0,DebtCon,Other,10.0,0,0,213.0,0,21,34.749171693
0,16300,66038.0,98585.0,DebtCon,Office,1.0,0,0,162.0,3,19,32.75346067
0,10700,49573.0,68125.0,DebtCon,Other,2.0,0,0,223.0,0,10,34.749171693
0,21000,53572.0,80048.0,DebtCon,Mgr,9.0,2,0,70.0,2,27,34.931086497
1,4000,29562.0,37200.0,DebtCon,Other,6.0,0,0,92.0,1,26,34.749171693
1,20000,161000.0,204000.0,DebtCon,ProfExe,5.0,3,7,206.0,5,25,34.749171693
0,12700,130867.0,201245.0,HomeImp,Office,0.0,0,1,341.0,0,15,40.168827023
0,12000,87000.0,101200.0,DebtCon,Sales,13.0,1,2,151.0,1,18,34.749171693
1,20300,63803.0,89079.0,DebtCon,ProfExe,21.0,0,4,324.0,4,28,45.875916904
0,14000,92583.0,114379.0,DebtCon,Other,10.0,0,0,169.0,0,27,34.130768601
0,12600,62493.0,77141.0,DebtCon,Other,13.0,0,0,266.0,0,26,27.007872196
0,25600,76383.0,103544.0,DebtCon,Mgr,0.0,1,3,222.0,5,24,42.93996933
0,11100,53232.0,86703.0,HomeImp,Other,16.0,0,0,183.0,0,29,26.87488997
0,15000,48882.0,156000.0,DebtCon,ProfExe,20.0,0,0,240.0,0,28,34.749171693
0,9000,47350.86,105000.0,DebtCon,ProfExe,6.0,0,1,227.0,0,10,34.749171693
0,32200,16232.0,60238.0,DebtCon,Other,0.0,0,0,117.0,1,5,37.999081526
0,9600,53196.0,63942.0,DebtCon,Other,16.0,0,4,228.0,0,36,24.016769941
0,24700,111107.0,163926.0,DebtCon,Mgr,15.0,0,1,171.0,1,26,32.934291806
0,12800,49349.0,70078.0,DebtCon,Other,9.0,0,0,241.0,0,17,31.754053954
0,7000,52287.0,87972.0,HomeImp,ProfExe,7.0,0,0,211.0,1,24,33.461402248
1,7000,74500.0,81600.0,HomeImp,ProfExe,2.0,2,0,341.0,0,29,34.749171693
1,12000,74265.0,91000.0,HomeImp,Other,7.0,1,0,137.0,0,3,34.749171693
0,24100,64799.0,49433.0,DebtCon,Other,7.0,0,0,83.0,1,13,26.148970181
0,21900,62387.0,113827.0,DebtCon,ProfExe,15.0,0,3,281.0,1,36,26.031709113
0,18200,34593.0,56658.0,DebtCon,Other,15.0,0,0,126.0,1,18,36.926634786
0,9000,96884.0,110108.0,DebtCon,Other,18.0,0,2,195.0,2,16,34.749171693
0,12000,79844.0,98139.0,HomeImp,ProfExe,8.0,0,0,157.0,0,34,31.700124322
1,15000,64799.0,54869.0,DebtCon,Office,8.0,0,0,181.0,1,21,34.749171693
1,10400,42714.0,72322.0,DebtCon,Other,12.0,0,0,105.0,6,15,41.262353472
0,18400,40673.0,60418.0,HomeImp,Other,27.0,0,0,248.0,0,13,24.980298956
0,15700,64799.0,54557.0,DebtCon,Office,2.0,0,0,93.0,2,8,41.25598551
0,15200,5076.0,66536.0,DebtCon,Sales,2.0,0,0,323.0,0,5,40.252928754
0,15800,61073.0,90897.0,DebtCon,ProfExe,8.0,0,0,209.0,0,20,23.035745844
0,22800,62754.0,101781.0,HomeImp,ProfExe,19.0,0,0,629.0,0,24,20.200302232
0,13000,110097.0,210595.0,HomeImp,ProfExe,3.0,0,0,123.0,0,15,29.327513673
0,9000,29000.0,51740.0,DebtCon,Other,31.0,0,0,243.0,0,19,34.749171693
0,17100,64799.0,60781.0,DebtCon,Other,8.0,0,0,101.0,0,14,27.719938143
0,13300,35000.0,44195.0,HomeImp,Other,8.0,0,0,92.0,0,4,35.243120856
1,15000,20000.0,47394.0,HomeImp,Other,13.0,0,0,66.0,0,11,34.749171693
0,50700,64799.0,83365.0,HomeImp,Self,9.0,0,0,190.0,0,21,25.655976854
0,5700,64799.0,69172.0,HomeImp,Office,1.0,0,0,49.0,0,3,38.773685963
1,45700,64799.0,50800.0,DebtCon,ProfExe,13.0,3,2,97.0,4,46,34.749171693
0,21900,53598.0,74780.0,DebtCon,ProfExe,10.0,0,1,192.0,1,42,40.49010197
0,10000,64799.0,49266.0,DebtCon,Other,7.0,0,0,181.0,1,21,15.597290225
0,10000,84580.0,118924.0,HomeImp,Office,31.0,0,0,342.0,2,37,35.248897631
0,27300,53223.0,86696.0,DebtCon,Office,0.0,0,0,96.0,0,22,34.517790505
1,2000,64799.0,62250.0,HomeImp,Sales,16.0,0,0,116.0,0,13,34.749171693
1,5000,64799.0,132000.0,HomeImp,Other,17.5,0,2,122.0,0,14,34.749171693
0,27900,135511.0,184219.0,DebtCon,ProfExe,1.0,1,0,241.0,2,19,38.606492713
0,21400,44573.0,80915.0,DebtCon,Other,7.0,0,0,181.0,1,21,37.827218756
0,23000,64799.0,49906.0,DebtCon,Other,7.0,0,0,97.0,1,13,27.441242408
0,10900,116030.0,125179.0,DebtCon,Self,6.0,0,0,177.0,0,19,33.849092539
0,20000,99300.0,139150.0,HomeImp,ProfExe,10.0,0,0,162.0,1,23,34.749171693
1,11200,68990.0,81922.0,DebtCon,Mgr,12.0,0,1,121.0,2,23,43.159875329
1,12000,114390.0,132800.0,DebtCon,Mgr,10.0,0,0,96.0,0,25,34.749171693
0,25800,82058.0,116330.0,DebtCon,ProfExe,11.0,0,1,128.0,0,18,27.98945739
0,5600,53793.0,66379.0,HomeImp,Office,22.0,0,0,206.0,0,19,18.369540527
0,24000,239568.0,266430.0,HomeImp,Self,7.0,0,0,244.0,3,50,35.871958946
0,16900,131002.0,166859.0,DebtCon,Office,4.0,0,0,136.0,0,20,28.151885281
0,23900,21549.0,49842.0,DebtCon,Other,25.0,0,0,300.0,1,12,30.203989283
0,23300,65310.0,89959.0,DebtCon,Other,2.0,0,0,90.0,1,30,33.986098814
0,13400,69612.0,87728.0,DebtCon,Other,3.0,0,0,165.0,2,35,30.444839071
0,12200,110088.0,137794.0,DebtCon,ProfExe,3.0,0,0,251.0,1,46,33.517117222
0,12500,57294.0,66615.0,DebtCon,Other,3.0,0,1,321.0,0,9,31.380899093
0,27600,57327.0,87683.0,DebtCon,Office,0.0,0,0,99.0,0,23,34.760575409
0,9000,50513.0,61190.0,DebtCon,Other,5.0,0,0,75.0,1,11,30.498005118
0,13100,82411.0,103833.0,HomeImp,Other,21.0,0,0,136.0,4,24,29.21582663
1,6000,16878.0,25850.0,DebtCon,Mgr,1.0,0,1,219.0,5,34,34.749171693
0,71200,196601.0,289430.0,DebtCon,Self,12.0,0,0,227.0,2,25,29.220351072
0,8000,69341.0,86900.0,DebtCon,Office,15.0,0,1,89.0,0,9,34.749171693
1,5000,64799.0,74500.0,HomeImp,Other,19.0,0,0,181.0,1,21,34.749171693
1,20900,61402.0,88659.0,DebtCon,ProfExe,9.0,3,0,164.0,1,63,40.921433337
0,16500,64992.0,97348.0,HomeImp,Office,8.0,0,0,124.0,0,11,36.107923552
1,15700,149305.0,88772.0,DebtCon,ProfExe,25.0,0,2,383.0,0,71,38.228344754
1,7000,25000.0,49840.0,DebtCon,Office,0.6,0,0,139.0,0,13,34.749171693
0,26400,43781.0,66030.0,DebtCon,Office,17.0,0,0,184.0,2,21,31.489905776
0,23900,95060.0,134567.0,DebtCon,ProfExe,7.0,0,0,194.0,0,20,27.157061267
0,26300,78851.0,109090.0,DebtCon,Office,8.0,0,0,405.0,0,44,42.341626392
0,18000,56000.0,78000.0,DebtCon,Other,4.0,0,0,109.0,0,16,34.749171693
0,13900,78442.0,105065.0,HomeImp,ProfExe,0.0,0,0,72.0,0,19,34.75170874
0,21900,91327.0,139106.0,DebtCon,ProfExe,7.0,0,0,202.0,0,21,30.019555132
1,15800,42504.0,64847.0,HomeImp,Other,7.0,0,0,121.0,2,18,36.834457555
0,23900,64799.0,151738.0,DebtCon,Other,7.0,0,0,181.0,1,21,16.426394706
0,27600,72468.0,106906.0,DebtCon,ProfExe,12.0,0,0,289.0,1,32,38.984013009
0,27600,124139.0,157940.0,DebtCon,Mgr,4.0,0,0,289.0,0,24,38.22673698
0,11700,55119.0,67931.0,DebtCon,Mgr,4.0,0,0,199.0,2,16,27.616338511
0,22600,91177.0,112123.0,DebtCon,Other,24.0,0,0,252.0,1,26,42.077988376
0,27200,70730.0,93752.0,DebtCon,Office,8.0,0,0,166.0,0,20,36.170905486
0,28800,30357.0,56776.0,DebtCon,Other,35.0,0,0,294.0,0,22,37.537461252
0,28800,204455.0,245685.0,HomeImp,Other,8.0,0,0,123.0,1,42,42.345471385
0,13500,124696.0,200707.0,HomeImp,Office,0.0,0,1,349.0,0,16,39.550703015
0,16400,82869.0,94390.0,DebtCon,ProfExe,8.0,0,2,358.0,1,42,39.060627308
1,25400,83943.0,129189.0,DebtCon,Mgr,7.0,1,1,5.0,5,41,42.93355731
0,18000,64799.0,53365.0,DebtCon,Other,7.0,0,1,340.0,1,17,30.575650029
0,11400,51203.0,60716.0,DebtCon,Other,2.0,0,0,99.0,0,20,38.235312929
0,53800,64799.0,81322.0,HomeImp,Self,9.0,0,0,171.0,0,22,24.709060359
1,3000,64799.0,14100.0,HomeImp,Other,1.0,0,0,104.0,0,19,34.749171693
0,21300,55140.0,81692.0,DebtCon,Other,12.0,0,0,110.0,1,10,4.384983222
0,20400,83188.0,113181.0,DebtCon,Mgr,25.0,0,0,322.0,1,42,37.69667921
0,17200,62840.0,92946.0,HomeImp,ProfExe,5.0,0,0,133.0,0,11,27.503540171
0,22700,108488.0,139559.0,HomeImp,ProfExe,11.0,0,0,191.0,0,23,34.080016231
0,28200,109184.0,207035.0,DebtCon,Other,23.0,0,0,180.0,0,18,23.662456689
0,9300,79133.0,100033.0,DebtCon,Other,3.0,0,0,102.0,2,31,40.794635454
0,8000,84282.0,121045.0,HomeImp,Office,28.0,0,0,330.0,1,37,35.362686394
0,22900,136032.0,180899.0,DebtCon,ProfExe,21.0,0,0,240.0,0,24,41.596747473
0,16400,89858.0,105796.0,DebtCon,Office,29.0,0,1,341.0,2,49,36.003915936
0,34900,236340.0,37598.0,DebtCon,Mgr,2.0,0,1,221.0,4,50,41.857415928
0,10500,53537.0,66674.0,DebtCon,Office,4.0,0,0,84.0,2,11,37.098413449
0,4000,62000.0,78000.0,HomeImp,Other,4.0,0,0,110.0,0,15,34.749171693
0,16000,88093.0,106943.0,DebtCon,ProfExe,7.0,0,0,207.0,1,36,42.573079502
1,10900,64799.0,16365.0,HomeImp,Other,7.0,0,0,60.0,1,2,24.195903631
1,30000,64799.0,46200.0,DebtCon,Other,0.0,1,3,201.0,10,15,34.749171693
0,20300,21281.0,90551.0,DebtCon,Other,22.0,0,0,219.0,2,41,37.15549756
1,19500,47000.0,70000.0,DebtCon,Mgr,15.0,0,0,220.0,5,21,34.749171693
0,16300,105169.0,134992.0,DebtCon,Other,1.0,0,0,278.0,0,46,41.949854504
0,9700,53527.0,58605.0,DebtCon,Office,4.0,0,0,76.0,3,12,36.709538909
0,13300,14212.0,57608.0,DebtCon,ProfExe,3.0,0,0,322.0,0,16,15.916769212
0,22700,128020.0,164199.0,DebtCon,ProfExe,7.0,0,0,176.0,0,37,21.232357898
0,12100,56335.0,86648.0,HomeImp,Other,17.0,0,0,206.0,0,17,35.127874351
1,20000,78500.0,109725.0,DebtCon,ProfExe,9.8,1,1,118.0,2,30,34.749171693
1,10600,22000.0,35200.0,DebtCon,Mgr,13.0,0,0,90.0,5,14,34.749171693
0,9400,56675.0,66976.0,HomeImp,Other,6.0,0,0,128.0,0,33,35.033371132
0,20200,61477.0,98143.0,DebtCon,Office,1.0,0,0,157.0,0,21,36.099868346
1,7500,42077.0,91676.0,HomeImp,Office,5.5,1,4,345.0,1,30,34.749171693
1,27900,62264.0,39604.0,DebtCon,Sales,10.0,3,1,119.0,7,23,48.077531472
0,10700,54091.0,67661.0,HomeImp,Other,27.0,0,2,189.0,0,24,38.589372345
0,12000,36072.0,62960.0,DebtCon,ProfExe,8.0,0,0,289.0,0,16,22.423002459
1,8400,31800.0,72000.0,DebtCon,Self,7.0,0,2,187.0,1,21,34.749171693
0,13300,44509.0,72292.0,HomeImp,ProfExe,3.0,0,0,209.0,3,17,37.055724552
0,22900,64799.0,81255.0,DebtCon,Sales,3.0,0,0,406.0,0,22,23.542129915
0,16800,115870.0,130809.0,DebtCon,Other,15.0,0,0,178.0,0,17,39.567208162
0,21200,23088.0,56535.0,DebtCon,Other,27.0,0,1,216.0,0,24,27.395233882
0,11100,75392.0,89976.0,DebtCon,ProfExe,9.0,0,0,164.0,1,12,39.271884779
0,16100,63152.0,85097.0,DebtCon,Office,5.0,0,0,102.0,1,20,24.175532914
0,15200,142766.0,177998.0,DebtCon,Mgr,12.0,0,0,260.0,0,21,27.533272218
0,10100,58446.0,71145.0,HomeImp,Other,4.0,0,1,245.0,1,15,38.117306388
1,10000,59543.0,86800.0,DebtCon,Other,9.0,3,1,152.0,2,51,34.749171693
0,12300,152274.0,177940.0,HomeImp,Office,4.0,0,0,197.0,0,56,33.722769149
1,42400,220757.0,297444.0,DebtCon,ProfExe,30.0,0,0,238.0,1,25,44.471099035
0,24700,44306.0,74197.0,DebtCon,Other,5.0,0,0,74.0,1,18,35.441570262
0,14900,49849.0,70075.0,DebtCon,Office,0.0,0,0,154.0,0,25,30.900915596
1,40000,53543.0,88772.0,DebtCon,Other,3.5,1,8,159.0,2,39,34.749171693
1,12000,69000.0,92900.0,HomeImp,ProfExe,2.0,0,0,116.0,0,15,34.749171693
0,14400,34291.0,68444.0,DebtCon,ProfExe,6.0,0,0,262.0,1,15,21.981066452
0,14500,71511.0,88632.0,DebtCon,Other,9.0,0,0,86.0,2,11,31.547811669
1,6000,9660.0,35900.0,DebtCon,Other,8.0,0,1,136.0,3,6,34.749171693
0,5800,172595.0,250155.0,DebtCon,Sales,7.0,0,0,126.0,0,21,43.20775979
0,15000,18000.0,163580.0,HomeImp,Self,7.0,0,0,304.0,0,27,34.749171693
0,14700,33150.0,46053.0,HomeImp,Other,8.0,0,0,77.0,2,11,30.69643481
0,22400,103000.0,132500.0,DebtCon,Mgr,10.0,2,0,188.0,5,18,34.749171693
0,20200,51588.0,121752.0,DebtCon,ProfExe,14.0,0,0,253.0,0,20,26.43068063
1,29000,72478.0,113000.0,DebtCon,Other,1.5,0,6,115.0,4,12,34.749171693
1,15000,8200.0,42075.0,DebtCon,ProfExe,18.0,1,0,122.0,0,23,34.749171693
0,19000,75673.0,100335.0,HomeImp,ProfExe,8.0,0,0,93.0,0,16,33.518480526
1,16300,25004.0,65000.0,DebtCon,Other,2.0,0,0,200.0,0,7,34.749171693
0,8200,76268.0,89166.0,HomeImp,Other,23.0,0,0,342.0,1,46,29.869576644
0,16300,67524.0,85577.0,DebtCon,Other,8.0,0,0,75.0,3,11,31.761828777
0,16900,68940.0,88264.0,DebtCon,Office,0.0,0,0,166.0,0,25,24.955311418
0,30200,20956.0,39333.0,DebtCon,Other,0.0,1,0,73.0,0,7,13.495367368
0,25500,44562.0,79481.0,DebtCon,Other,10.0,0,0,126.0,1,19,40.250738027
0,21600,61797.0,109007.0,DebtCon,ProfExe,14.0,0,2,268.0,0,35,26.092171525
1,16000,69322.0,106189.0,HomeImp,ProfExe,2.0,1,1,238.0,0,31,34.749171693
0,9800,49298.0,73426.0,HomeImp,Office,9.0,3,1,242.0,1,29,34.690361253
0,3000,47000.0,56400.0,HomeImp,Office,21.0,0,0,202.0,0,20,34.749171693
